1.172800e-03 8.008784e+00 1.172800e-03 4.030462e+00 1.172800e-03 2.719760e-01 1.172800e-03 9.109606e-02 
1.182800e-03 7.966850e+00 1.182800e-03 3.946727e+00 1.182800e-03 1.754638e-01 1.182800e-03 8.835357e-02 
1.192800e-03 7.930171e+00 1.192800e-03 3.873484e+00 1.192800e-03 1.420985e-01 1.192800e-03 8.644294e-02 
1.202800e-03 7.899042e+00 1.202800e-03 3.811325e+00 1.202800e-03 1.282071e-01 1.202800e-03 8.518106e-02 
1.212800e-03 7.873721e+00 1.212800e-03 3.760760e+00 1.212800e-03 1.208099e-01 1.212800e-03 8.446804e-02 
1.222800e-03 7.854416e+00 1.222800e-03 3.722210e+00 1.222800e-03 1.166771e-01 1.222800e-03 8.424242e-02 
1.232800e-03 7.841289e+00 1.232800e-03 3.695997e+00 1.232800e-03 1.145465e-01 1.232800e-03 8.447257e-02 
1.242800e-03 7.834452e+00 1.242800e-03 3.682341e+00 1.242800e-03 1.141259e-01 1.242800e-03 8.515183e-02 
1.252800e-03 7.833961e+00 1.252800e-03 3.681357e+00 1.252800e-03 1.151702e-01 1.252800e-03 8.629728e-02 
1.262800e-03 7.839819e+00 1.262800e-03 3.693052e+00 1.262800e-03 1.177691e-01 1.262800e-03 8.795260e-02 
1.272800e-03 7.851977e+00 1.272800e-03 3.717325e+00 1.272800e-03 1.223304e-01 1.272800e-03 9.019639e-02 
1.282800e-03 7.870330e+00 1.282800e-03 3.753968e+00 1.282800e-03 1.299757e-01 1.282800e-03 9.315924e-02 
1.292800e-03 7.894723e+00 1.292800e-03 3.802673e+00 1.292800e-03 1.431817e-01 1.292800e-03 9.705857e-02 
1.302800e-03 7.924952e+00 1.302800e-03 3.863032e+00 1.302800e-03 1.712469e-01 1.302800e-03 1.022744e-01 
1.312800e-03 7.960768e+00 1.312800e-03 3.934546e+00 1.312800e-03 2.463307e-01 1.312800e-03 1.095353e-01 
1.322800e-03 8.001880e+00 1.322800e-03 4.016634e+00 1.322800e-03 3.641026e-01 1.322800e-03 1.207288e-01 
1.332800e-03 8.047959e+00 1.332800e-03 4.108640e+00 1.332800e-03 4.979894e-01 1.332800e-03 1.411087e-01 
1.342800e-03 8.098644e+00 1.342800e-03 4.209845e+00 1.342800e-03 6.452968e-01 1.342800e-03 2.026306e-01 
1.352800e-03 8.153547e+00 1.352800e-03 4.319474e+00 1.352800e-03 8.048916e-01 1.352800e-03 3.579009e-01 
1.362800e-03 8.212261e+00 1.362800e-03 4.436710e+00 1.362800e-03 9.755840e-01 1.362800e-03 5.338594e-01 
1.372800e-03 8.274360e+00 1.372800e-03 4.560705e+00 1.372800e-03 1.156138e+00 1.372800e-03 7.201609e-01 
1.382800e-03 8.339408e+00 1.382800e-03 4.690590e+00 1.382800e-03 1.345286e+00 1.382800e-03 9.154780e-01 
1.392800e-03 8.406964e+00 1.392800e-03 4.825485e+00 1.392800e-03 1.541746e+00 1.392800e-03 1.118480e+00 
1.402800e-03 8.476590e+00 1.402800e-03 4.964510e+00 1.402800e-03 1.744238e+00 1.402800e-03 1.327836e+00 
1.412800e-03 8.547848e+00 1.412800e-03 5.106796e+00 1.412800e-03 1.951492e+00 1.412800e-03 1.542228e+00 
1.422800e-03 8.620312e+00 1.422800e-03 5.251489e+00 1.422800e-03 2.162266e+00 1.422800e-03 1.760363e+00 
1.432800e-03 8.693568e+00 1.432800e-03 5.397766e+00 1.432800e-03 2.375358e+00 1.432800e-03 1.980987e+00 
1.442800e-03 8.767219e+00 1.442800e-03 5.544831e+00 1.442800e-03 2.589608e+00 1.442800e-03 2.202896e+00 
1.452800e-03 8.840888e+00 1.452800e-03 5.691930e+00 1.452800e-03 2.803918e+00 1.452800e-03 2.424943e+00 
1.462800e-03 8.914216e+00 1.462800e-03 5.838350e+00 1.462800e-03 3.017248e+00 1.462800e-03 2.646043e+00 
1.472800e-03 8.986871e+00 1.472800e-03 5.983426e+00 1.472800e-03 3.228627e+00 1.472800e-03 2.865184e+00 
1.482800e-03 9.058544e+00 1.482800e-03 6.126541e+00 1.482800e-03 3.437156e+00 1.482800e-03 3.081426e+00 
1.492800e-03 9.128951e+00 1.492800e-03 6.267128e+00 1.492800e-03 3.642007e+00 1.492800e-03 3.293904e+00 
1.502800e-03 9.197833e+00 1.502800e-03 6.404672e+00 1.502800e-03 3.842431e+00 1.502800e-03 3.501834e+00 
1.512800e-03 9.264959e+00 1.512800e-03 6.538709e+00 1.512800e-03 4.037747e+00 1.512800e-03 3.704504e+00 
1.522800e-03 9.330121e+00 1.522800e-03 6.668823e+00 1.522800e-03 4.227353e+00 1.522800e-03 3.901282e+00 
1.532800e-03 9.393135e+00 1.532800e-03 6.794649e+00 1.532800e-03 4.410712e+00 1.532800e-03 4.091606e+00 
1.542800e-03 9.453841e+00 1.542800e-03 6.915865e+00 1.542800e-03 4.587359e+00 1.542800e-03 4.274986e+00 
1.552800e-03 9.512100e+00 1.552800e-03 7.032197e+00 1.552800e-03 4.756890e+00 1.552800e-03 4.450999e+00 
1.562800e-03 9.567796e+00 1.562800e-03 7.143409e+00 1.562800e-03 4.918960e+00 1.562800e-03 4.619281e+00 
1.572800e-03 9.620827e+00 1.572800e-03 7.249303e+00 1.572800e-03 5.073282e+00 1.572800e-03 4.779530e+00 
1.582800e-03 9.671114e+00 1.582800e-03 7.349716e+00 1.582800e-03 5.219618e+00 1.582800e-03 4.931492e+00 
1.592800e-03 9.718590e+00 1.592800e-03 7.444516e+00 1.592800e-03 5.357774e+00 1.592800e-03 5.074963e+00 
1.602800e-03 9.763203e+00 1.602800e-03 7.533598e+00 1.602800e-03 5.487598e+00 1.602800e-03 5.209782e+00 
1.612800e-03 9.804913e+00 1.612800e-03 7.616884e+00 1.612800e-03 5.608974e+00 1.612800e-03 5.335821e+00 
1.622800e-03 9.843690e+00 1.622800e-03 7.694315e+00 1.622800e-03 5.721815e+00 1.622800e-03 5.452990e+00 
